fixture_id,date,league_season,league,home_team,away_team,home_score,away_score,home_result,home_avg_goals_last_3,home_avg_goals_against_last_3,home_avg_goals_last_5,home_avg_goals_against_last_5,home_avg_goals_last_10,home_avg_goals_against_last_10,home_avg_goals_season,home_avg_goals_against_season,home_avg_scoring_last_3,home_avg_scoring_last_5,home_avg_scoring_last_10,home_avg_scoring_season,home_points_last_3,home_points_last_5,home_points_last_10,home_streak,away_avg_goals_last_3,away_avg_goals_against_last_3,away_avg_goals_last_5,away_avg_goals_against_last_5,away_avg_goals_last_10,away_avg_goals_against_last_10,away_avg_goals_season,away_avg_goals_against_season,away_avg_scoring_last_3,away_avg_scoring_last_5,away_avg_scoring_last_10,away_avg_scoring_season,away_points_last_3,away_points_last_5,away_points_last_10,away_streak,home_elo,away_elo,scoring_diff_last_3,scoring_diff_last_5,scoring_diff_last_10,scoring_diff_season,points_diff_last_3,points_diff_last_5,points_diff_last_10,streak_diff,elo_diff,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff
720977,2022-02-12,2021,La Liga,Rayo Vallecano,Osasuna,0,3,0,0.333,1.333,0.6,1.2,0.9,1.2,1.227,1.091,-1.0,-0.6,-0.3,0.136,1.0,4.0,11.0,-2,0.667,0.667,1.0,1.0,0.8,1.0,0.957,1.174,0.0,0.0,-0.2,-0.217,4.0,7.0,10.0,0,1494.0,1488.69,-1.0,-0.6,-0.1,0.35,-3.0,-3.0,1.0,-2,5.31,1,0,1,0,0,1,-1
720970,2022-02-12,2021,La Liga,Atletico Madrid,Getafe,4,3,2,2.333,2.667,2.0,2.0,1.7,1.7,1.727,1.364,-0.334,0.0,0.0,0.363,4.0,7.0,13.0,-1,2.333,0.667,1.6,0.6,1.4,0.4,0.87,1.0,1.666,1.0,1.0,-0.13,7.0,10.0,19.0,1,1525.81,1488.12,-2.0,-1.0,-1.0,0.49,-3.0,-3.0,-6.0,-2,37.69,1,1,0,0,2,1,1
720974,2022-02-13,2021,La Liga,Levante,Real Betis,2,4,0,0.667,1.667,1.0,2.8,1.0,2.3,0.955,2.091,-1.0,-1.8,-1.3,-1.136,3.0,3.0,5.0,-2,2.667,1.0,1.8,1.2,2.2,1.0,1.783,1.174,1.667,0.6,1.2,0.609,6.0,7.0,19.0,-1,1404.21,1533.81,-2.67,-2.4,-2.5,-1.74,-3.0,-4.0,-14.0,-1,-129.6,1,0,1,0,1,3,-2
720969,2022-02-13,2021,La Liga,Alaves,Valencia,2,1,2,0.333,2.667,0.4,1.8,0.7,2.1,0.739,1.652,-2.334,-1.4,-1.4,-0.913,0.0,2.0,3.0,-3,1.0,1.333,1.0,2.0,1.4,1.6,1.522,1.565,-0.333,-1.0,-0.2,-0.043,2.0,2.0,13.0,0,1423.85,1502.09,-2.0,-0.4,-1.2,-0.87,-2.0,0.0,-10.0,-3,-78.24,1,0,1,0,0,3,-3
720973,2022-02-13,2021,La Liga,Espanyol,Barcelona,2,2,1,1.333,2.667,1.4,2.2,1.3,1.9,1.174,1.391,-1.334,-0.8,-0.6,-0.217,1.0,4.0,10.0,-2,2.0,1.0,1.6,0.8,1.7,1.0,1.636,1.136,1.0,0.8,0.7,0.5,7.0,11.0,21.0,2,1471.67,1547.98,-2.33,-1.6,-1.3,-0.72,-6.0,-7.0,-11.0,-4,-76.31,1,0,1,0,0,1,-1
720975,2022-02-13,2021,La Liga,Real Sociedad,Granada CF,2,0,2,0.333,0.0,0.6,0.8,0.5,1.1,1.0,0.955,0.333,-0.2,-0.6,0.045,5.0,6.0,10.0,0,0.667,2.333,0.6,1.6,1.4,1.4,1.13,1.478,-1.666,-1.0,0.0,-0.348,0.0,2.0,13.0,-3,1521.71,1470.38,2.0,0.8,-0.6,0.39,5.0,4.0,-3.0,3,51.33,1,1,0,0,3,2,1
720971,2022-02-14,2021,La Liga,Mallorca,Athletic Club,3,2,2,0.667,2.0,0.6,2.2,0.8,1.7,0.864,1.545,-1.333,-1.6,-0.9,-0.681,3.0,3.0,9.0,1,1.0,0.333,1.4,0.8,1.2,1.0,1.0,0.783,0.667,0.6,0.2,0.217,7.0,10.0,15.0,2,1461.64,1525.89,-2.0,-2.2,-1.1,-0.9,-4.0,-7.0,-6.0,-1,-64.25,1,0,1,0,0,2,-2
720940,2022-02-16,2021,La Liga,Atletico Madrid,Levante,0,1,0,3.0,3.0,2.6,2.2,2.0,2.0,1.826,1.435,0.0,0.4,0.0,0.391,6.0,10.0,13.0,1,0.667,3.0,0.8,2.8,1.1,2.5,1.0,2.174,-2.333,-2.0,-1.4,-1.174,0.0,3.0,5.0,-3,1534.73,1397.78,2.33,2.4,1.4,1.56,6.0,7.0,8.0,4,136.95,1,0,0,1,2,2,0
720988,2022-02-18,2021,La Liga,Elche,Rayo Vallecano,2,1,2,1.667,1.667,1.6,1.2,1.5,1.3,1.083,1.375,0.0,0.4,0.2,-0.292,4.0,10.0,15.0,-1,0.0,2.0,0.2,1.8,0.8,1.3,1.174,1.174,-2.0,-1.6,-0.5,0.0,0.0,1.0,11.0,-3,1479.41,1483.85,2.0,2.0,0.7,-0.29,4.0,9.0,4.0,2,-4.44,1,0,1,0,1,2,-1
720983,2022-02-19,2021,La Liga,Granada CF,Villarreal,1,4,0,0.0,1.667,0.6,2.0,1.2,1.4,1.083,1.5,-1.667,-1.4,-0.2,-0.417,0.0,1.0,12.0,-4,1.667,0.0,1.4,0.6,2.2,0.7,1.583,0.958,1.667,0.8,1.5,0.625,7.0,8.0,20.0,0,1461.85,1529.06,-3.33,-2.2,-1.7,-1.04,-7.0,-7.0,-8.0,-4,-67.21,1,0,0,1,0,0,0
720985,2022-02-19,2021,La Liga,Osasuna,Atletico Madrid,0,3,0,1.667,0.0,1.4,0.4,1.1,0.9,1.042,1.125,1.667,1.0,0.2,-0.083,7.0,10.0,13.0,1,2.0,2.667,2.2,2.4,1.6,2.0,1.75,1.417,-0.667,-0.2,-0.4,0.333,3.0,7.0,10.0,-1,1498.84,1520.98,2.33,1.2,0.6,-0.42,4.0,3.0,3.0,2,-22.14,1,0,1,0,0,1,-1
720982,2022-02-19,2021,La Liga,Cadiz,Getafe,1,1,1,1.0,0.667,1.0,1.2,0.8,1.5,0.833,1.583,0.333,-0.2,-0.7,-0.75,4.0,5.0,7.0,0,2.0,1.333,2.0,1.4,1.3,0.8,0.958,1.125,0.667,0.6,0.5,-0.167,4.0,7.0,16.0,-1,1439.57,1479.2,-0.33,-0.8,-1.2,-0.58,0.0,-2.0,-9.0,1,-39.63,1,0,1,0,0,4,-4
720986,2022-02-19,2021,La Liga,Real Madrid,Alaves,3,0,2,1.0,0.667,1.4,0.8,1.4,0.5,2.0,0.833,0.333,0.6,0.9,1.167,5.0,8.0,21.0,0,1.0,1.667,0.6,1.8,0.8,2.0,0.792,1.625,-0.667,-1.2,-1.2,-0.833,3.0,4.0,6.0,1,1601.69,1436.06,1.0,1.8,2.1,2.0,2.0,4.0,15.0,-1,165.63,1,1,0,0,4,1,3
720984,2022-02-20,2021,La Liga,Espanyol,Sevilla,1,1,1,1.333,2.667,1.4,2.4,1.5,2.0,1.208,1.417,-1.334,-1.0,-0.5,-0.209,1.0,2.0,11.0,0,1.333,0.667,1.2,0.6,1.2,0.5,1.5,0.667,0.666,0.6,0.7,0.833,5.0,9.0,22.0,1,1473.83,1585.75,-2.0,-1.6,-1.2,-1.04,-4.0,-7.0,-11.0,-1,-111.92,1,0,1,0,0,2,-2
720987,2022-02-20,2021,La Liga,Valencia,Barcelona,1,4,0,1.0,1.667,1.0,2.0,1.5,1.8,1.5,1.583,-0.667,-1.0,-0.3,-0.083,1.0,2.0,12.0,-1,2.333,1.333,1.8,1.0,1.8,1.2,1.652,1.174,1.0,0.8,0.6,0.478,7.0,11.0,19.0,0,1489.88,1545.82,-1.67,-1.8,-0.9,-0.56,-6.0,-9.0,-7.0,-1,-55.94,1,0,1,0,1,3,-2
720980,2022-02-20,2021,La Liga,Real Betis,Mallorca,2,1,2,2.667,1.667,2.6,1.2,2.3,1.2,1.875,1.208,1.0,1.4,1.1,0.667,6.0,10.0,19.0,1,1.667,2.0,1.0,1.8,0.9,1.7,0.957,1.565,-0.333,-0.8,-0.8,-0.608,6.0,6.0,11.0,2,1540.24,1473.47,1.33,2.2,1.9,1.27,0.0,4.0,8.0,-1,66.77,1,0,0,1,1,1,0
720979,2022-02-20,2021,La Liga,Athletic Club,Real Sociedad,4,0,2,1.667,1.333,1.6,1.0,1.2,1.1,1.042,0.875,0.334,0.6,0.1,0.167,6.0,10.0,14.0,-1,0.667,0.0,0.8,0.2,0.5,1.1,1.043,0.913,0.667,0.6,-0.6,0.13,5.0,9.0,10.0,1,1514.06,1530.24,-0.33,0.0,0.7,0.04,1.0,1.0,4.0,-2,-16.18,1,0,0,1,1,1,0
720981,2022-02-21,2021,La Liga,Celta Vigo,Levante,1,1,1,1.333,0.667,1.2,0.6,1.4,0.7,1.167,1.042,0.666,0.6,0.7,0.125,5.0,8.0,18.0,0,1.0,2.333,1.0,1.8,1.2,2.5,1.0,2.083,-1.333,-0.8,-1.3,-1.083,3.0,6.0,7.0,1,1504.67,1411.53,2.0,1.4,2.0,1.21,2.0,2.0,11.0,-1,93.14,1,1,0,0,2,0,2
720994,2022-02-25,2021,La Liga,Levante,Elche,3,0,2,1.333,1.667,0.8,2.0,1.2,2.3,1.0,2.04,-0.334,-1.2,-1.1,-1.04,4.0,4.0,8.0,0,1.667,1.333,1.6,1.2,1.6,1.3,1.12,1.36,0.334,0.4,0.3,-0.24,6.0,10.0,17.0,1,1414.15,1489.54,-0.67,-1.6,-1.4,-0.8,-2.0,-6.0,-9.0,-1,-75.39,1,0,0,1,1,1,0
720991,2022-02-26,2021,La Liga,Mallorca,Valencia,0,1,0,2.0,1.667,1.2,2.0,0.9,1.6,0.958,1.583,0.333,-0.8,-0.7,-0.625,6.0,6.0,11.0,-1,0.667,2.0,1.0,2.0,1.5,2.1,1.48,1.68,-1.333,-1.0,-0.6,-0.2,1.0,2.0,11.0,-2,1465.37,1481.48,1.67,0.2,-0.1,-0.42,5.0,4.0,0.0,1,-16.11,1,0,0,1,2,2,0
720992,2022-02-26,2021,La Liga,Getafe,Alaves,2,2,1,2.333,1.667,2.2,1.4,1.4,0.9,0.96,1.12,0.666,0.8,0.5,-0.16,4.0,8.0,16.0,0,1.0,2.333,0.6,2.4,0.7,2.1,0.76,1.68,-1.333,-1.8,-1.4,-0.92,3.0,3.0,6.0,-1,1478.06,1430.5,2.0,2.6,1.9,0.76,1.0,5.0,10.0,1,47.56,1,0,0,1,1,1,0
720997,2022-02-26,2021,La Liga,Rayo Vallecano,Real Madrid,0,1,0,0.333,2.333,0.4,1.8,0.6,1.4,1.167,1.208,-2.0,-1.4,-0.8,-0.041,0.0,1.0,8.0,-4,1.333,0.0,2.0,0.6,1.6,0.5,2.04,0.8,1.333,1.4,1.1,1.24,7.0,11.0,21.0,1,1473.72,1607.25,-3.33,-2.8,-1.9,-1.28,-7.0,-10.0,-13.0,-5,-133.53,1,0,1,0,1,2,-1
720989,2022-02-26,2021,La Liga,Atletico Madrid,Celta Vigo,2,0,2,2.333,1.333,2.4,2.0,1.8,1.8,1.8,1.36,1.0,0.4,0.0,0.44,6.0,9.0,13.0,1,1.0,0.333,1.4,0.6,1.3,0.7,1.16,1.04,0.667,0.8,0.6,0.12,5.0,9.0,16.0,0,1530.34,1502.05,0.33,-0.4,-0.6,0.32,1.0,0.0,-3.0,1,28.29,1,1,0,0,2,1,1
720998,2022-02-27,2021,La Liga,Villarreal,Espanyol,5,1,2,2.0,0.333,1.8,0.4,2.6,0.7,1.68,0.96,1.667,1.4,1.9,0.72,7.0,10.0,23.0,1,1.333,1.667,1.4,2.2,1.5,2.1,1.2,1.4,-0.334,-0.8,-0.6,-0.2,2.0,3.0,9.0,0,1537.15,1476.94,2.0,2.2,2.5,0.92,5.0,7.0,14.0,1,60.21,1,0,0,1,0,0,0
720996,2022-02-27,2021,La Liga,Sevilla,Real Betis,2,1,2,1.0,0.333,1.2,0.8,1.2,0.6,1.48,0.68,0.667,0.4,0.6,0.8,5.0,7.0,20.0,0,2.0,1.667,2.8,1.2,2.2,1.2,1.88,1.2,0.333,1.6,1.0,0.68,6.0,12.0,19.0,2,1582.64,1548.34,0.33,-1.2,-0.4,0.12,-1.0,-5.0,1.0,-2,34.3,1,1,0,0,2,0,2
720995,2022-02-27,2021,La Liga,Real Sociedad,Osasuna,1,0,2,0.667,1.333,0.6,0.8,0.5,1.5,1.0,1.042,-0.666,-0.2,-1.0,-0.042,4.0,8.0,9.0,-1,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.2,0.0,0.0,-0.1,-0.2,4.0,7.0,12.0,-1,1519.77,1489.48,-0.67,-0.2,-0.9,0.16,0.0,1.0,-3.0,0,30.29,1,1,0,0,2,0,2
720990,2022-02-27,2021,La Liga,Barcelona,Athletic Club,4,0,2,3.333,1.667,2.4,1.2,1.9,1.2,1.75,1.167,1.666,1.2,0.7,0.583,7.0,11.0,19.0,1,2.667,1.333,1.8,0.8,1.6,1.0,1.16,0.84,1.334,1.0,0.6,0.32,6.0,10.0,17.0,1,1554.22,1524.53,0.33,0.2,0.1,0.26,1.0,1.0,2.0,0,29.69,1,0,0,1,1,1,0
720993,2022-02-28,2021,La Liga,Granada CF,Cadiz,0,0,1,0.333,2.333,0.6,2.6,1.1,1.7,1.08,1.6,-2.0,-2.0,-0.6,-0.52,0.0,0.0,9.0,-5,0.667,1.0,1.2,1.0,0.8,1.2,0.84,1.56,-0.333,0.2,-0.4,-0.72,2.0,6.0,8.0,0,1453.76,1440.71,-1.67,-2.2,-0.2,0.2,-2.0,-6.0,1.0,-5,13.05,1,0,0,1,1,1,0
720944,2022-03-02,2021,La Liga,Mallorca,Real Sociedad,0,2,0,1.333,1.667,1.2,1.8,0.9,1.7,0.92,1.56,-0.334,-0.6,-0.8,-0.64,3.0,6.0,10.0,-2,1.0,1.333,0.6,0.8,0.6,1.4,1.0,1.0,-0.333,-0.2,-0.8,0.0,6.0,8.0,12.0,1,1455.83,1528.9,-0.0,-0.4,0.0,-0.64,-3.0,-2.0,-2.0,-3,-73.07,1,0,1,0,0,1,-1
720999,2022-03-04,2021,La Liga,Alaves,Sevilla,0,0,1,1.333,2.0,1.0,2.0,0.8,2.2,0.808,1.692,-0.667,-1.0,-1.4,-0.884,4.0,4.0,6.0,0,1.667,0.667,1.4,0.8,1.3,0.7,1.5,0.692,1.0,0.6,0.6,0.808,7.0,9.0,20.0,1,1431.86,1591.66,-1.67,-1.6,-2.0,-1.69,-3.0,-5.0,-14.0,-1,-159.8,1,0,0,1,2,2,0
721005,2022-03-05,2021,La Liga,Osasuna,Villarreal,1,0,2,1.0,1.333,1.0,0.8,1.0,1.2,0.962,1.192,-0.333,0.2,-0.2,-0.23,3.0,7.0,11.0,-2,3.0,0.667,2.8,0.4,2.9,0.8,1.808,0.962,2.333,2.4,2.1,0.846,7.0,13.0,23.0,2,1480.35,1545.43,-2.67,-2.2,-2.3,-1.08,-4.0,-6.0,-12.0,-4,-65.08,1,1,0,0,2,1,1
721004,2022-03-05,2021,La Liga,Espanyol,Getafe,2,0,2,1.333,2.667,1.2,2.8,1.6,2.5,1.192,1.538,-1.334,-1.6,-0.9,-0.346,2.0,2.0,9.0,-1,2.0,2.333,1.8,1.4,1.6,1.1,1.0,1.154,-0.333,0.4,0.5,-0.154,2.0,6.0,16.0,0,1468.66,1476.7,-1.0,-2.0,-1.4,-0.19,0.0,-4.0,-7.0,-1,-8.04,1,0,1,0,1,2,-1
721007,2022-03-05,2021,La Liga,Valencia,Granada CF,3,1,2,1.0,2.0,1.0,1.8,1.4,2.0,1.462,1.615,-1.0,-0.8,-0.6,-0.153,3.0,4.0,11.0,1,0.333,2.0,0.2,1.8,1.0,1.6,1.038,1.538,-1.667,-1.6,-0.6,-0.5,1.0,1.0,9.0,0,1491.02,1453.38,0.67,0.8,0.0,0.35,2.0,3.0,2.0,1,37.64,1,0,0,1,1,1,0
721006,2022-03-05,2021,La Liga,Real Madrid,Real Sociedad,4,1,2,1.333,0.0,1.4,0.4,1.5,0.5,2.0,0.769,1.333,1.0,1.0,1.231,7.0,11.0,21.0,2,1.0,1.333,1.0,0.8,0.8,1.2,1.038,0.962,-0.333,0.2,-0.4,0.076,6.0,10.0,15.0,2,1613.59,1536.83,1.67,0.8,1.4,1.16,1.0,1.0,6.0,0,76.76,1,1,0,0,2,0,2
721003,2022-03-06,2021,La Liga,Cadiz,Rayo Vallecano,2,0,2,0.333,0.333,0.8,0.6,0.7,0.9,0.808,1.5,0.0,0.2,-0.2,-0.692,3.0,6.0,9.0,0,0.333,2.0,0.2,1.8,0.5,1.4,1.12,1.2,-1.667,-1.6,-0.9,-0.08,0.0,0.0,7.0,-5,1441.09,1467.38,1.67,1.8,0.7,-0.61,3.0,6.0,2.0,5,-26.29,1,0,1,0,1,3,-2
721008,2022-03-06,2021,La Liga,Elche,Barcelona,1,2,0,0.667,2.0,1.4,1.8,1.3,1.5,1.077,1.423,-1.333,-0.4,-0.2,-0.346,3.0,7.0,14.0,-1,3.333,1.0,3.0,1.0,2.3,1.1,1.84,1.12,2.333,2.0,1.2,0.72,7.0,13.0,22.0,2,1477.4,1563.37,-3.67,-2.4,-1.4,-1.07,-4.0,-6.0,-8.0,-3,-85.97,1,0,1,0,2,3,-1
721002,2022-03-06,2021,La Liga,Celta Vigo,Mallorca,4,3,2,0.333,1.0,1.0,1.0,1.2,0.7,1.115,1.077,-0.667,0.0,0.5,0.038,2.0,6.0,16.0,-1,0.333,1.667,1.2,1.6,0.7,1.8,0.885,1.577,-1.334,-0.4,-1.1,-0.692,0.0,6.0,7.0,-3,1492.86,1447.9,0.67,0.4,1.6,0.73,2.0,0.0,9.0,2,44.96,1,0,0,1,0,0,0
721001,2022-03-06,2021,La Liga,Real Betis,Atletico Madrid,1,3,0,2.333,1.667,2.2,1.6,2.2,1.4,1.846,1.231,0.666,0.6,0.8,0.615,6.0,9.0,16.0,-1,1.667,0.333,2.2,1.6,2.0,1.6,1.808,1.308,1.334,0.6,0.4,0.5,6.0,9.0,16.0,2,1539.32,1539.53,-0.67,0.0,0.4,0.12,0.0,0.0,0.0,-3,-0.21,1,0,1,0,0,3,-3
721000,2022-03-07,2021,La Liga,Athletic Club,Levante,3,1,2,2.0,2.333,1.8,1.6,1.6,1.4,1.115,0.962,-0.333,0.2,0.2,0.153,3.0,9.0,16.0,-1,1.667,0.333,1.4,1.6,1.5,2.3,1.077,1.962,1.334,-0.2,-0.8,-0.885,7.0,7.0,10.0,1,1515.38,1426.29,-1.67,0.4,1.0,1.04,-4.0,2.0,6.0,-2,89.09,1,0,0,1,0,0,0
721009,2022-03-11,2021,La Liga,Atletico Madrid,Cadiz,2,1,2,2.667,0.333,2.4,1.0,2.2,1.5,1.852,1.296,2.334,1.4,0.7,0.556,9.0,12.0,19.0,3,1.0,0.333,0.8,0.6,0.8,0.8,0.852,1.444,0.667,0.2,0.0,-0.592,5.0,6.0,11.0,1,1549.52,1451.85,1.67,1.2,0.7,1.15,4.0,6.0,8.0,2,97.67,1,1,0,0,4,1,3
721015,2022-03-12,2021,La Liga,Levante,Espanyol,1,1,1,1.667,1.333,1.6,1.6,1.3,2.2,1.074,2.0,0.334,0.0,-0.9,-0.926,4.0,7.0,10.0,-1,1.333,2.0,1.4,2.0,1.4,2.2,1.222,1.481,-0.667,-0.6,-0.8,-0.259,4.0,5.0,9.0,1,1418.8,1478.89,1.0,0.6,-0.1,-0.67,0.0,2.0,1.0,-2,-60.09,1,0,1,0,3,4,-1
721014,2022-03-12,2021,La Liga,Granada CF,Elche,0,1,0,0.667,2.333,0.4,2.0,0.7,1.8,1.037,1.593,-1.666,-1.6,-1.1,-0.556,1.0,1.0,6.0,-1,1.0,2.0,1.2,1.8,1.3,1.5,1.074,1.444,-1.0,-0.6,-0.2,-0.37,3.0,6.0,14.0,-2,1444.46,1469.83,-0.67,-1.0,-0.9,-0.19,-2.0,-5.0,-8.0,1,-25.37,1,0,0,1,0,0,0
721018,2022-03-12,2021,La Liga,Villarreal,Celta Vigo,1,0,2,3.0,1.0,2.2,0.6,2.6,0.8,1.741,0.963,2.0,1.6,1.8,0.778,6.0,10.0,20.0,-1,1.667,2.0,1.4,1.2,1.6,1.0,1.222,1.148,-0.333,0.2,0.6,0.074,4.0,8.0,18.0,1,1533.58,1501.57,2.33,1.4,1.2,0.7,2.0,2.0,2.0,-2,32.01,1,0,0,1,1,1,0
721013,2022-03-12,2021,La Liga,Getafe,Valencia,0,0,1,1.0,1.667,1.8,1.8,1.5,1.2,0.963,1.185,-0.667,0.0,0.3,-0.222,2.0,5.0,15.0,-1,1.667,1.667,1.2,1.4,1.5,2.0,1.519,1.593,0.0,-0.2,-0.5,-0.074,6.0,7.0,11.0,2,1466.47,1499.94,-0.67,0.2,0.8,-0.15,-4.0,-2.0,4.0,-3,-33.47,1,0,1,0,0,1,-1
721017,2022-03-13,2021,La Liga,Rayo Vallecano,Sevilla,1,1,1,0.333,1.667,0.2,2.0,0.4,1.6,1.077,1.231,-1.334,-1.8,-1.2,-0.154,0.0,0.0,4.0,-6,1.0,0.667,1.0,0.4,1.1,0.6,1.444,0.667,0.333,0.6,0.5,0.777,5.0,9.0,18.0,0,1456.62,1587.36,-1.67,-2.4,-1.7,-0.93,-5.0,-9.0,-14.0,-6,-130.74,1,0,1,0,0,3,-3
721011,2022-03-13,2021,La Liga,Real Betis,Athletic Club,1,0,2,1.333,2.0,1.6,2.0,1.9,1.7,1.815,1.296,-0.667,-0.4,0.2,0.519,3.0,6.0,13.0,-2,2.333,1.667,2.2,1.8,1.9,1.4,1.185,0.963,0.666,0.4,0.5,0.222,6.0,9.0,19.0,1,1529.33,1522.87,-1.33,-0.8,-0.3,0.3,-3.0,-3.0,-6.0,-3,6.46,1,0,1,0,2,3,-1
721016,2022-03-13,2021,La Liga,Real Sociedad,Alaves,1,0,2,1.333,1.333,1.2,1.6,0.9,1.2,1.037,1.074,0.0,-0.4,-0.3,-0.037,6.0,9.0,15.0,-1,0.667,1.667,1.0,1.8,0.8,2.0,0.778,1.63,-1.0,-0.8,-1.2,-0.852,2.0,5.0,7.0,0,1529.0,1436.16,1.0,0.4,0.9,0.82,4.0,4.0,8.0,-1,92.84,1,0,0,1,1,1,0
721010,2022-03-13,2021,La Liga,Barcelona,Osasuna,4,0,2,3.333,0.667,3.2,1.2,2.3,1.0,1.846,1.115,2.666,2.0,1.3,0.731,9.0,13.0,24.0,3,0.333,1.333,0.8,0.8,0.9,1.0,0.963,1.148,-1.0,0.0,-0.1,-0.185,3.0,7.0,13.0,1,1570.94,1492.2,3.67,2.0,1.4,0.92,6.0,6.0,11.0,2,78.74,1,0,0,1,2,2,0
721012,2022-03-14,2021,La Liga,Mallorca,Real Madrid,0,3,0,1.0,2.333,1.4,2.2,1.0,2.2,0.963,1.667,-1.333,-0.8,-1.2,-0.704,0.0,3.0,6.0,-4,2.667,0.333,1.8,0.2,1.7,0.6,2.074,0.778,2.334,1.6,1.1,1.296,9.0,13.0,21.0,3,1439.19,1621.42,-3.67,-2.4,-2.3,-2.0,-9.0,-10.0,-15.0,-7,-182.23,1,0,1,0,1,6,-5
721020,2022-03-18,2021,La Liga,Athletic Club,Getafe,1,1,1,1.0,2.0,1.8,1.8,1.6,1.3,1.143,0.964,-1.0,0.0,0.3,0.179,3.0,6.0,16.0,-1,0.667,1.333,1.2,1.8,1.4,1.2,0.929,1.143,-0.666,-0.6,0.2,-0.214,2.0,3.0,13.0,0,1513.06,1467.43,-0.33,0.6,0.1,0.39,1.0,3.0,3.0,-1,45.63,1,0,0,1,0,0,0
721019,2022-03-19,2021,La Liga,Alaves,Granada CF,2,3,0,0.667,1.0,0.8,1.4,0.6,1.6,0.75,1.607,-0.333,-0.6,-1.0,-0.857,2.0,5.0,7.0,-1,0.333,1.333,0.4,2.0,0.5,1.8,1.0,1.571,-1.0,-1.6,-1.3,-0.571,1.0,1.0,3.0,-2,1428.77,1435.19,0.67,1.0,0.3,-0.29,1.0,4.0,4.0,1,-6.42,1,0,1,0,1,2,-1
721028,2022-03-19,2021,La Liga,Elche,Valencia,0,1,0,0.667,1.667,0.8,1.6,1.2,1.2,1.071,1.393,-1.0,-0.8,0.0,-0.322,3.0,6.0,17.0,1,1.333,0.333,1.2,1.4,1.1,1.7,1.464,1.536,1.0,-0.2,-0.6,-0.072,7.0,7.0,9.0,0,1479.1,1498.98,-2.0,-0.6,0.6,-0.25,-4.0,-1.0,8.0,1,-19.88,1,0,1,0,1,2,-1
721024,2022-03-19,2021,La Liga,Osasuna,Levante,3,1,2,0.333,1.667,0.8,1.6,0.9,1.3,0.929,1.25,-1.334,-0.8,-0.4,-0.321,3.0,6.0,13.0,-1,1.667,1.333,1.4,1.0,1.1,1.9,1.071,1.964,0.334,0.4,-0.8,-0.893,4.0,8.0,11.0,0,1484.43,1420.51,-1.67,-1.2,0.4,0.57,-1.0,-2.0,2.0,-1,63.92,1,0,0,1,0,0,0
721027,2022-03-19,2021,La Liga,Rayo Vallecano,Atletico Madrid,0,1,0,0.333,1.333,0.4,1.8,0.5,1.5,1.074,1.222,-1.0,-1.4,-1.0,-0.148,1.0,1.0,5.0,0,2.333,0.667,2.0,0.6,2.3,1.4,1.857,1.286,1.666,1.4,0.9,0.571,9.0,12.0,22.0,4,1460.21,1556.78,-2.67,-2.8,-1.9,-0.72,-8.0,-11.0,-17.0,-4,-96.57,1,0,1,0,0,2,-2
721022,2022-03-20,2021,La Liga,Cadiz,Villarreal,1,0,2,1.0,0.667,0.8,0.6,0.9,1.0,0.857,1.464,0.333,0.2,-0.1,-0.607,4.0,6.0,10.0,-1,2.0,0.667,2.0,0.6,2.2,0.6,1.714,0.929,1.333,1.4,1.6,0.785,6.0,10.0,20.0,1,1444.59,1542.66,-1.0,-1.2,-1.7,-1.39,-2.0,-4.0,-10.0,-2,-98.07,1,0,0,1,3,3,0
721021,2022-03-20,2021,La Liga,Celta Vigo,Real Betis,0,0,1,1.333,2.0,1.0,1.4,1.3,1.0,1.179,1.143,-0.667,-0.4,0.3,0.036,3.0,5.0,15.0,-1,1.0,1.667,1.8,1.6,1.8,1.4,1.786,1.25,-0.667,0.2,0.4,0.536,3.0,9.0,16.0,1,1492.49,1539.14,0.0,-0.6,-0.1,-0.5,0.0,-4.0,-1.0,-2,-46.65,1,1,0,0,2,0,2
721025,2022-03-20,2021,La Liga,Real Madrid,Barcelona,0,4,0,2.667,0.333,2.2,0.2,2.0,0.6,2.107,0.75,2.334,2.0,1.4,1.357,9.0,13.0,23.0,4,3.333,0.333,3.2,0.8,2.4,0.8,1.926,1.074,3.0,2.4,1.6,0.852,9.0,13.0,24.0,4,1626.61,1578.71,-0.67,-0.4,-0.2,0.5,0.0,0.0,-1.0,0,47.9,1,1,0,0,2,1,1
721026,2022-03-20,2021,La Liga,Sevilla,Real Sociedad,0,0,1,1.0,0.667,1.2,0.6,1.1,0.6,1.429,0.679,0.333,0.6,0.5,0.75,5.0,9.0,18.0,0,1.333,1.333,1.0,1.6,0.9,0.9,1.036,1.036,0.0,-0.6,0.0,0.0,6.0,9.0,18.0,1,1583.77,1536.39,0.33,1.2,0.5,0.75,-1.0,0.0,0.0,-1,47.38,1,0,0,1,0,0,0
