fixture_id,date,home_team,home_team_id,away_team,away_team_id,home_score,away_score,league_season,home_result,home_avg_goals_last_3,home_avg_goals_against_last_3,home_avg_goals_last_5,home_avg_goals_against_last_5,home_avg_goals_last_10,home_avg_goals_against_last_10,home_avg_goals_season,home_avg_goals_against_season,home_avg_scoring_last_3,home_avg_scoring_last_5,home_avg_scoring_last_10,home_avg_scoring_season,home_points_last_3,home_points_last_5,home_points_last_10,away_avg_goals_last_3,away_avg_goals_against_last_3,away_avg_goals_last_5,away_avg_goals_against_last_5,away_avg_goals_last_10,away_avg_goals_against_last_10,away_avg_goals_season,away_avg_goals_against_season,away_avg_scoring_last_3,away_avg_scoring_last_5,away_avg_scoring_last_10,away_avg_scoring_season,away_points_last_3,away_points_last_5,away_points_last_10,scoring_diff_last_3,scoring_diff_last_5,scoring_diff_last_10,scoring_diff_season,points_diff_last_3,points_diff_last_5,points_diff_last_10
720994,2022-02-25,Levante,539,Elche,797,3,0,2021,2,1.333,1.667,0.8,2.0,1.2,2.3,1.0,2.04,-0.334,-1.2,-1.1,-1.04,4.0,4.0,8.0,1.667,1.333,1.6,1.2,1.6,1.3,1.12,1.36,0.334,0.4,0.3,-0.24,6.0,10.0,17.0,-0.668,-1.6,-1.4000000000000001,-0.8,-2.0,-6.0,-9.0
720989,2022-02-26,Atletico Madrid,530,Celta Vigo,538,2,0,2021,2,2.333,1.333,2.4,2.0,1.8,1.8,1.8,1.36,1.0,0.4,0.0,0.44,6.0,9.0,13.0,1.0,0.333,1.4,0.6,1.3,0.7,1.16,1.04,0.667,0.8,0.6,0.12,5.0,9.0,16.0,0.33299999999999996,-0.4,-0.6,0.32,1.0,0.0,-3.0
720997,2022-02-26,Rayo Vallecano,728,Real Madrid,541,0,1,2021,0,0.333,2.333,0.4,1.8,0.6,1.4,1.167,1.208,-2.0,-1.4,-0.8,-0.041,0.0,1.0,8.0,1.333,0.0,2.0,0.6,1.6,0.5,2.04,0.8,1.333,1.4,1.1,1.24,7.0,11.0,21.0,-3.333,-2.8,-1.9000000000000001,-1.281,-7.0,-10.0,-13.0
720992,2022-02-26,Getafe,546,Alaves,542,2,2,2021,1,2.333,1.667,2.2,1.4,1.4,0.9,0.96,1.12,0.666,0.8,0.5,-0.16,4.0,8.0,16.0,1.0,2.333,0.6,2.4,0.7,2.1,0.76,1.68,-1.333,-1.8,-1.4,-0.92,3.0,3.0,6.0,1.999,2.6,1.9,0.76,1.0,5.0,10.0
720991,2022-02-26,Mallorca,798,Valencia,532,0,1,2021,0,2.0,1.667,1.2,2.0,0.9,1.6,0.958,1.583,0.333,-0.8,-0.7,-0.625,6.0,6.0,11.0,0.667,2.0,1.0,2.0,1.5,2.1,1.48,1.68,-1.333,-1.0,-0.6,-0.2,1.0,2.0,11.0,1.666,0.19999999999999996,-0.09999999999999998,-0.425,5.0,4.0,0.0
720998,2022-02-27,Villarreal,533,Espanyol,540,5,1,2021,2,2.0,0.333,1.8,0.4,2.6,0.7,1.68,0.96,1.667,1.4,1.9,0.72,7.0,10.0,23.0,1.333,1.667,1.4,2.2,1.5,2.1,1.2,1.4,-0.334,-0.8,-0.6,-0.2,2.0,3.0,9.0,2.001,2.2,2.5,0.9199999999999999,5.0,7.0,14.0
720996,2022-02-27,Sevilla,536,Real Betis,543,2,1,2021,2,1.0,0.333,1.2,0.8,1.2,0.6,1.48,0.68,0.667,0.4,0.6,0.8,5.0,7.0,20.0,2.0,1.667,2.8,1.2,2.2,1.2,1.88,1.2,0.333,1.6,1.0,0.68,6.0,12.0,19.0,0.334,-1.2000000000000002,-0.4,0.12,-1.0,-5.0,1.0
720995,2022-02-27,Real Sociedad,548,Osasuna,727,1,0,2021,2,0.667,1.333,0.6,0.8,0.5,1.5,1.0,1.042,-0.666,-0.2,-1.0,-0.042,4.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.2,0.0,0.0,-0.1,-0.2,4.0,7.0,12.0,-0.666,-0.2,-0.9,0.158,0.0,1.0,-3.0
720990,2022-02-27,Barcelona,529,Athletic Club,531,4,0,2021,2,3.333,1.667,2.4,1.2,1.9,1.2,1.75,1.167,1.666,1.2,0.7,0.583,7.0,11.0,19.0,2.667,1.333,1.8,0.8,1.6,1.0,1.16,0.84,1.334,1.0,0.6,0.32,6.0,10.0,17.0,0.33199999999999985,0.19999999999999996,0.09999999999999998,0.26299999999999996,1.0,1.0,2.0
720993,2022-02-28,Granada CF,715,Cadiz,724,0,0,2021,1,0.333,2.333,0.6,2.6,1.1,1.7,1.08,1.6,-2.0,-2.0,-0.6,-0.52,0.0,0.0,9.0,0.667,1.0,1.2,1.0,0.8,1.2,0.84,1.56,-0.333,0.2,-0.4,-0.72,2.0,6.0,8.0,-1.667,-2.2,-0.19999999999999996,0.19999999999999996,-2.0,-6.0,1.0
720944,2022-03-02,Mallorca,798,Real Sociedad,548,0,2,2021,0,1.333,1.667,1.2,1.8,0.9,1.7,0.92,1.56,-0.334,-0.6,-0.8,-0.64,3.0,6.0,10.0,1.0,1.333,0.6,0.8,0.6,1.4,1.0,1.0,-0.333,-0.2,-0.8,0.0,6.0,8.0,12.0,-0.0010000000000000009,-0.39999999999999997,0.0,-0.64,-3.0,-2.0,-2.0
720999,2022-03-04,Alaves,542,Sevilla,536,0,0,2021,1,1.333,2.0,1.0,2.0,0.8,2.2,0.808,1.692,-0.667,-1.0,-1.4,-0.884,4.0,4.0,6.0,1.667,0.667,1.4,0.8,1.3,0.7,1.5,0.692,1.0,0.6,0.6,0.808,7.0,9.0,20.0,-1.667,-1.6,-2.0,-1.6920000000000002,-3.0,-5.0,-14.0
721005,2022-03-05,Osasuna,727,Villarreal,533,1,0,2021,2,1.0,1.333,1.0,0.8,1.0,1.2,0.962,1.192,-0.333,0.2,-0.2,-0.23,3.0,7.0,11.0,3.0,0.667,2.8,0.4,2.9,0.8,1.808,0.962,2.333,2.4,2.1,0.846,7.0,13.0,23.0,-2.6660000000000004,-2.1999999999999997,-2.3000000000000003,-1.076,-4.0,-6.0,-12.0
721004,2022-03-05,Espanyol,540,Getafe,546,2,0,2021,2,1.333,2.667,1.2,2.8,1.6,2.5,1.192,1.538,-1.334,-1.6,-0.9,-0.346,2.0,2.0,9.0,2.0,2.333,1.8,1.4,1.6,1.1,1.0,1.154,-0.333,0.4,0.5,-0.154,2.0,6.0,16.0,-1.0010000000000001,-2.0,-1.4,-0.19199999999999998,0.0,-4.0,-7.0
721007,2022-03-05,Valencia,532,Granada CF,715,3,1,2021,2,1.0,2.0,1.0,1.8,1.4,2.0,1.462,1.615,-1.0,-0.8,-0.6,-0.153,3.0,4.0,11.0,0.333,2.0,0.2,1.8,1.0,1.6,1.038,1.538,-1.667,-1.6,-0.6,-0.5,1.0,1.0,9.0,0.667,0.8,0.0,0.347,2.0,3.0,2.0
721006,2022-03-05,Real Madrid,541,Real Sociedad,548,4,1,2021,2,1.333,0.0,1.4,0.4,1.5,0.5,2.0,0.769,1.333,1.0,1.0,1.231,7.0,11.0,21.0,1.0,1.333,1.0,0.8,0.8,1.2,1.038,0.962,-0.333,0.2,-0.4,0.076,6.0,10.0,15.0,1.666,0.8,1.4,1.155,1.0,1.0,6.0
721003,2022-03-06,Cadiz,724,Rayo Vallecano,728,2,0,2021,2,0.333,0.333,0.8,0.6,0.7,0.9,0.808,1.5,0.0,0.2,-0.2,-0.692,3.0,6.0,9.0,0.333,2.0,0.2,1.8,0.5,1.4,1.12,1.2,-1.667,-1.6,-0.9,-0.08,0.0,0.0,7.0,1.667,1.8,0.7,-0.612,3.0,6.0,2.0
721008,2022-03-06,Elche,797,Barcelona,529,1,2,2021,0,0.667,2.0,1.4,1.8,1.3,1.5,1.077,1.423,-1.333,-0.4,-0.2,-0.346,3.0,7.0,14.0,3.333,1.0,3.0,1.0,2.3,1.1,1.84,1.12,2.333,2.0,1.2,0.72,7.0,13.0,22.0,-3.6660000000000004,-2.4,-1.4,-1.0659999999999998,-4.0,-6.0,-8.0
721002,2022-03-06,Celta Vigo,538,Mallorca,798,4,3,2021,2,0.333,1.0,1.0,1.0,1.2,0.7,1.115,1.077,-0.667,0.0,0.5,0.038,2.0,6.0,16.0,0.333,1.667,1.2,1.6,0.7,1.8,0.885,1.577,-1.334,-0.4,-1.1,-0.692,0.0,6.0,7.0,0.667,0.4,1.6,0.73,2.0,0.0,9.0
721001,2022-03-06,Real Betis,543,Atletico Madrid,530,1,3,2021,0,2.333,1.667,2.2,1.6,2.2,1.4,1.846,1.231,0.666,0.6,0.8,0.615,6.0,9.0,16.0,1.667,0.333,2.2,1.6,2.0,1.6,1.808,1.308,1.334,0.6,0.4,0.5,6.0,9.0,16.0,-0.668,0.0,0.4,0.11499999999999999,0.0,0.0,0.0
721000,2022-03-07,Athletic Club,531,Levante,539,3,1,2021,2,2.0,2.333,1.8,1.6,1.6,1.4,1.115,0.962,-0.333,0.2,0.2,0.153,3.0,9.0,16.0,1.667,0.333,1.4,1.6,1.5,2.3,1.077,1.962,1.334,-0.2,-0.8,-0.885,7.0,7.0,10.0,-1.667,0.4,1.0,1.038,-4.0,2.0,6.0
721009,2022-03-11,Atletico Madrid,530,Cadiz,724,2,1,2021,2,2.667,0.333,2.4,1.0,2.2,1.5,1.852,1.296,2.334,1.4,0.7,0.556,9.0,12.0,19.0,1.0,0.333,0.8,0.6,0.8,0.8,0.852,1.444,0.667,0.2,0.0,-0.592,5.0,6.0,11.0,1.667,1.2,0.7,1.1480000000000001,4.0,6.0,8.0
721015,2022-03-12,Levante,539,Espanyol,540,1,1,2021,1,1.667,1.333,1.6,1.6,1.3,2.2,1.074,2.0,0.334,0.0,-0.9,-0.926,4.0,7.0,10.0,1.333,2.0,1.4,2.0,1.4,2.2,1.222,1.481,-0.667,-0.6,-0.8,-0.259,4.0,5.0,9.0,1.0010000000000001,0.6,-0.09999999999999998,-0.667,0.0,2.0,1.0
721014,2022-03-12,Granada CF,715,Elche,797,0,1,2021,0,0.667,2.333,0.4,2.0,0.7,1.8,1.037,1.593,-1.666,-1.6,-1.1,-0.556,1.0,1.0,6.0,1.0,2.0,1.2,1.8,1.3,1.5,1.074,1.444,-1.0,-0.6,-0.2,-0.37,3.0,6.0,14.0,-0.6659999999999999,-1.0,-0.9000000000000001,-0.18600000000000005,-2.0,-5.0,-8.0
721018,2022-03-12,Villarreal,533,Celta Vigo,538,1,0,2021,2,3.0,1.0,2.2,0.6,2.6,0.8,1.741,0.963,2.0,1.6,1.8,0.778,6.0,10.0,20.0,1.667,2.0,1.4,1.2,1.6,1.0,1.222,1.148,-0.333,0.2,0.6,0.074,4.0,8.0,18.0,2.333,1.4000000000000001,1.2000000000000002,0.7040000000000001,2.0,2.0,2.0
721013,2022-03-12,Getafe,546,Valencia,532,0,0,2021,1,1.0,1.667,1.8,1.8,1.5,1.2,0.963,1.185,-0.667,0.0,0.3,-0.222,2.0,5.0,15.0,1.667,1.667,1.2,1.4,1.5,2.0,1.519,1.593,0.0,-0.2,-0.5,-0.074,6.0,7.0,11.0,-0.667,0.2,0.8,-0.14800000000000002,-4.0,-2.0,4.0
721016,2022-03-13,Real Sociedad,548,Alaves,542,1,0,2021,2,1.333,1.333,1.2,1.6,0.9,1.2,1.037,1.074,0.0,-0.4,-0.3,-0.037,6.0,9.0,15.0,0.667,1.667,1.0,1.8,0.8,2.0,0.778,1.63,-1.0,-0.8,-1.2,-0.852,2.0,5.0,7.0,1.0,0.4,0.8999999999999999,0.815,4.0,4.0,8.0
721010,2022-03-13,Barcelona,529,Osasuna,727,4,0,2021,2,3.333,0.667,3.2,1.2,2.3,1.0,1.846,1.115,2.666,2.0,1.3,0.731,9.0,13.0,24.0,0.333,1.333,0.8,0.8,0.9,1.0,0.963,1.148,-1.0,0.0,-0.1,-0.185,3.0,7.0,13.0,3.666,2.0,1.4000000000000001,0.9159999999999999,6.0,6.0,11.0
721017,2022-03-13,Rayo Vallecano,728,Sevilla,536,1,1,2021,1,0.333,1.667,0.2,2.0,0.4,1.6,1.077,1.231,-1.334,-1.8,-1.2,-0.154,0.0,0.0,4.0,1.0,0.667,1.0,0.4,1.1,0.6,1.444,0.667,0.333,0.6,0.5,0.777,5.0,9.0,18.0,-1.667,-2.4,-1.7,-0.931,-5.0,-9.0,-14.0
721011,2022-03-13,Real Betis,543,Athletic Club,531,1,0,2021,2,1.333,2.0,1.6,2.0,1.9,1.7,1.815,1.296,-0.667,-0.4,0.2,0.519,3.0,6.0,13.0,2.333,1.667,2.2,1.8,1.9,1.4,1.185,0.963,0.666,0.4,0.5,0.222,6.0,9.0,19.0,-1.3330000000000002,-0.8,-0.3,0.29700000000000004,-3.0,-3.0,-6.0
721012,2022-03-14,Mallorca,798,Real Madrid,541,0,3,2021,0,1.0,2.333,1.4,2.2,1.0,2.2,0.963,1.667,-1.333,-0.8,-1.2,-0.704,0.0,3.0,6.0,2.667,0.333,1.8,0.2,1.7,0.6,2.074,0.778,2.334,1.6,1.1,1.296,9.0,13.0,21.0,-3.667,-2.4000000000000004,-2.3,-2.0,-9.0,-10.0,-15.0
721020,2022-03-18,Athletic Club,531,Getafe,546,1,1,2021,1,1.0,2.0,1.8,1.8,1.6,1.3,1.143,0.964,-1.0,0.0,0.3,0.179,3.0,6.0,16.0,0.667,1.333,1.2,1.8,1.4,1.2,0.929,1.143,-0.666,-0.6,0.2,-0.214,2.0,3.0,13.0,-0.33399999999999996,0.6,0.09999999999999998,0.393,1.0,3.0,3.0
721019,2022-03-19,Alaves,542,Granada CF,715,2,3,2021,0,0.667,1.0,0.8,1.4,0.6,1.6,0.75,1.607,-0.333,-0.6,-1.0,-0.857,2.0,5.0,7.0,0.333,1.333,0.4,2.0,0.5,1.8,1.0,1.571,-1.0,-1.6,-1.3,-0.571,1.0,1.0,3.0,0.667,1.0,0.30000000000000004,-0.28600000000000003,1.0,4.0,4.0
721028,2022-03-19,Elche,797,Valencia,532,0,1,2021,0,0.667,1.667,0.8,1.6,1.2,1.2,1.071,1.393,-1.0,-0.8,0.0,-0.322,3.0,6.0,17.0,1.333,0.333,1.2,1.4,1.1,1.7,1.464,1.536,1.0,-0.2,-0.6,-0.072,7.0,7.0,9.0,-2.0,-0.6000000000000001,0.6,-0.25,-4.0,-1.0,8.0
721024,2022-03-19,Osasuna,727,Levante,539,3,1,2021,2,0.333,1.667,0.8,1.6,0.9,1.3,0.929,1.25,-1.334,-0.8,-0.4,-0.321,3.0,6.0,13.0,1.667,1.333,1.4,1.0,1.1,1.9,1.071,1.964,0.334,0.4,-0.8,-0.893,4.0,8.0,11.0,-1.6680000000000001,-1.2000000000000002,0.4,0.5720000000000001,-1.0,-2.0,2.0
721027,2022-03-19,Rayo Vallecano,728,Atletico Madrid,530,0,1,2021,0,0.333,1.333,0.4,1.8,0.5,1.5,1.074,1.222,-1.0,-1.4,-1.0,-0.148,1.0,1.0,5.0,2.333,0.667,2.0,0.6,2.3,1.4,1.857,1.286,1.666,1.4,0.9,0.571,9.0,12.0,22.0,-2.666,-2.8,-1.9,-0.719,-8.0,-11.0,-17.0
721025,2022-03-20,Real Madrid,541,Barcelona,529,0,4,2021,0,2.667,0.333,2.2,0.2,2.0,0.6,2.107,0.75,2.334,2.0,1.4,1.357,9.0,13.0,23.0,3.333,0.333,3.2,0.8,2.4,0.8,1.926,1.074,3.0,2.4,1.6,0.852,9.0,13.0,24.0,-0.6659999999999999,-0.3999999999999999,-0.20000000000000018,0.505,0.0,0.0,-1.0
721026,2022-03-20,Sevilla,536,Real Sociedad,548,0,0,2021,1,1.0,0.667,1.2,0.6,1.1,0.6,1.429,0.679,0.333,0.6,0.5,0.75,5.0,9.0,18.0,1.333,1.333,1.0,1.6,0.9,0.9,1.036,1.036,0.0,-0.6,0.0,0.0,6.0,9.0,18.0,0.333,1.2,0.5,0.75,-1.0,0.0,0.0
721023,2022-03-20,Espanyol,540,Mallorca,798,1,0,2021,2,1.333,2.0,1.4,1.8,1.4,2.0,1.214,1.464,-0.667,-0.4,-0.6,-0.25,4.0,6.0,10.0,1.0,3.0,0.8,2.4,0.9,2.1,0.929,1.714,-2.0,-1.6,-1.2,-0.785,0.0,0.0,6.0,1.333,1.2000000000000002,0.6,0.535,4.0,6.0,4.0
721021,2022-03-20,Celta Vigo,538,Real Betis,543,0,0,2021,1,1.333,2.0,1.0,1.4,1.3,1.0,1.179,1.143,-0.667,-0.4,0.3,0.036,3.0,5.0,15.0,1.0,1.667,1.8,1.6,1.8,1.4,1.786,1.25,-0.667,0.2,0.4,0.536,3.0,9.0,16.0,0.0,-0.6000000000000001,-0.10000000000000003,-0.5,0.0,-4.0,-1.0
721022,2022-03-20,Cadiz,724,Villarreal,533,1,0,2021,2,1.0,0.667,0.8,0.6,0.9,1.0,0.857,1.464,0.333,0.2,-0.1,-0.607,4.0,6.0,10.0,2.0,0.667,2.0,0.6,2.2,0.6,1.714,0.929,1.333,1.4,1.6,0.785,6.0,10.0,20.0,-1.0,-1.2,-1.7000000000000002,-1.392,-2.0,-4.0,-10.0
721034,2022-04-02,Getafe,546,Mallorca,798,1,0,2021,2,0.333,1.0,0.8,1.2,1.4,1.3,0.931,1.138,-0.667,-0.4,0.1,-0.207,2.0,4.0,11.0,1.0,2.667,0.6,2.2,0.9,2.1,0.897,1.69,-1.667,-1.6,-1.2,-0.793,0.0,0.0,6.0,1.0,1.2000000000000002,1.3,0.5860000000000001,2.0,4.0,5.0
721036,2022-04-02,Levante,539,Villarreal,533,2,0,2021,2,1.0,2.333,1.4,1.6,1.2,1.7,1.069,2.0,-1.333,-0.2,-0.5,-0.931,1.0,5.0,11.0,0.333,0.667,2.0,0.8,1.7,0.7,1.655,0.931,-0.334,1.2,1.0,0.724,3.0,9.0,17.0,-0.9989999999999999,-1.4,-1.5,-1.655,-2.0,-4.0,-6.0
721033,2022-04-02,Celta Vigo,538,Real Madrid,541,1,2,2021,0,1.333,1.333,1.0,1.4,1.1,1.0,1.138,1.103,0.0,-0.4,0.1,0.035,4.0,5.0,13.0,2.333,1.667,2.2,1.0,1.8,0.9,2.034,0.862,0.666,1.2,0.9,1.172,6.0,12.0,20.0,-0.666,-1.6,-0.8,-1.137,-2.0,-7.0,-7.0
721030,2022-04-02,Atletico Madrid,530,Alaves,542,4,1,2021,2,2.0,0.667,2.2,0.4,2.2,1.4,1.828,1.241,1.333,1.8,0.8,0.587,9.0,15.0,22.0,0.667,1.333,0.8,1.8,0.7,1.8,0.793,1.655,-0.666,-1.0,-1.1,-0.862,1.0,2.0,6.0,1.999,2.8,1.9000000000000001,1.4489999999999998,8.0,13.0,16.0
721035,2022-04-03,Granada CF,715,Rayo Vallecano,728,2,2,2021,1,1.333,2.0,1.0,2.0,0.8,2.0,1.069,1.586,-0.667,-1.0,-1.2,-0.517,3.0,4.0,5.0,0.333,1.333,0.4,1.4,0.3,1.6,1.036,1.214,-1.0,-1.0,-1.3,-0.178,1.0,1.0,2.0,0.33299999999999996,0.0,0.10000000000000009,-0.339,2.0,3.0,3.0
721038,2022-04-03,Valencia,532,Cadiz,724,0,0,2021,1,1.333,0.333,1.2,1.0,1.1,1.5,1.448,1.483,1.0,0.2,-0.4,-0.035,7.0,10.0,12.0,1.333,0.667,1.0,0.6,1.0,0.9,0.862,1.414,0.666,0.4,0.1,-0.552,6.0,8.0,13.0,0.33399999999999996,-0.2,-0.5,0.517,1.0,2.0,-1.0
721031,2022-04-03,Barcelona,529,Sevilla,536,1,0,2021,2,3.333,0.333,3.6,0.4,2.7,0.7,2.0,1.036,3.0,3.2,2.0,0.964,9.0,15.0,26.0,0.333,0.333,0.8,0.6,1.0,0.6,1.379,0.655,0.0,0.2,0.4,0.724,3.0,7.0,16.0,3.0,3.0,1.6,0.24,6.0,8.0,10.0
721029,2022-04-03,Athletic Club,531,Elche,797,2,1,2021,2,1.333,1.0,1.6,1.4,1.6,1.2,1.138,0.966,0.333,0.2,0.4,0.172,4.0,7.0,17.0,0.667,1.0,0.8,1.4,1.2,1.3,1.034,1.379,-0.333,-0.6,-0.1,-0.345,3.0,6.0,16.0,0.666,0.8,0.5,0.5169999999999999,1.0,1.0,1.0
721032,2022-04-03,Real Betis,543,Osasuna,727,4,1,2021,2,0.667,1.0,1.0,1.2,1.8,1.2,1.724,1.207,-0.333,-0.2,0.6,0.517,4.0,7.0,17.0,1.333,1.667,0.8,1.8,1.1,1.1,1.0,1.241,-0.334,-1.0,0.0,-0.241,6.0,6.0,16.0,0.0010000000000000009,0.8,0.6,0.758,-2.0,1.0,1.0
721037,2022-04-04,Real Sociedad,548,Espanyol,540,1,0,2021,2,0.667,1.333,1.0,0.8,0.8,0.8,1.0,1.0,-0.666,0.2,0.0,0.0,4.0,10.0,18.0,1.333,0.333,1.2,1.4,1.3,1.9,1.207,1.414,1.0,-0.2,-0.6,-0.207,7.0,8.0,10.0,-1.666,0.4,0.6,0.207,-3.0,2.0,8.0
721045,2022-04-08,Sevilla,536,Granada CF,715,4,2,2021,2,0.333,0.667,0.6,0.6,0.9,0.7,1.333,0.667,-0.334,0.0,0.2,0.666,2.0,6.0,13.0,1.667,1.667,1.2,1.6,0.9,2.1,1.1,1.6,0.0,-0.4,-1.2,-0.5,4.0,5.0,5.0,-0.334,0.4,1.4,1.166,-2.0,1.0,8.0
721040,2022-04-09,Cadiz,724,Real Betis,543,1,2,2021,0,0.667,0.667,0.8,0.4,1.0,0.7,0.833,1.367,0.0,0.4,0.3,-0.534,4.0,8.0,14.0,1.667,0.333,1.4,1.2,2.1,1.2,1.8,1.2,1.334,0.2,0.9,0.6,7.0,7.0,19.0,-1.334,0.2,-0.6000000000000001,-1.134,-3.0,1.0,-5.0
721039,2022-04-09,Mallorca,798,Atletico Madrid,530,1,0,2021,2,0.0,1.667,0.6,2.2,0.9,2.0,0.867,1.667,-1.667,-1.6,-1.1,-0.8,0.0,0.0,6.0,2.333,0.667,2.4,0.6,2.4,1.3,1.9,1.233,1.666,1.8,1.1,0.667,9.0,15.0,24.0,-3.333,-3.4000000000000004,-2.2,-1.467,-9.0,-15.0,-18.0
721047,2022-04-09,Villarreal,533,Athletic Club,531,1,1,2021,1,0.333,1.0,1.2,1.0,1.5,0.7,1.6,0.967,-0.667,0.2,0.8,0.633,3.0,6.0,16.0,1.0,1.0,1.2,1.6,1.5,1.2,1.167,0.967,0.0,-0.4,0.3,0.2,4.0,7.0,17.0,-0.667,0.6000000000000001,0.5,0.433,-1.0,-1.0,-1.0
721044,2022-04-09,Real Madrid,541,Getafe,546,2,0,2021,2,1.667,1.667,2.0,1.2,2.0,0.9,2.033,0.867,0.0,0.8,1.1,1.166,6.0,12.0,23.0,0.667,0.333,0.8,1.0,1.5,1.2,0.933,1.1,0.334,-0.2,0.3,-0.167,5.0,6.0,14.0,-0.334,1.0,0.8,1.333,1.0,6.0,9.0
721042,2022-04-10,Levante,539,Barcelona,529,2,3,2021,0,1.333,1.333,1.6,1.4,1.2,1.7,1.1,1.933,0.0,0.2,-0.5,-0.833,4.0,7.0,11.0,3.0,0.0,3.0,0.2,2.7,0.7,1.966,1.0,3.0,2.8,2.0,0.966,9.0,15.0,26.0,-3.0,-2.5999999999999996,-2.5,-1.799,-5.0,-8.0,-15.0
721048,2022-04-10,Elche,797,Real Sociedad,548,1,2,2021,0,0.667,1.0,0.6,1.6,1.1,1.4,1.033,1.4,-0.333,-1.0,-0.3,-0.367,3.0,3.0,13.0,0.667,0.0,1.0,0.8,0.8,0.8,1.0,0.967,0.667,0.2,0.0,0.033,7.0,10.0,18.0,-1.0,-1.2,-0.3,-0.4,-4.0,-7.0,-5.0
721043,2022-04-10,Osasuna,727,Alaves,542,1,0,2021,2,1.333,3.0,1.0,2.0,1.0,1.5,1.0,1.333,-1.667,-1.0,-0.5,-0.333,3.0,6.0,13.0,1.0,2.667,1.0,2.0,0.8,2.2,0.8,1.733,-1.667,-1.0,-1.4,-0.933,0.0,2.0,5.0,0.0,0.0,0.8999999999999999,0.6000000000000001,3.0,4.0,8.0
721041,2022-04-10,Espanyol,540,Celta Vigo,538,1,0,2021,2,0.667,0.667,1.0,1.4,1.2,1.8,1.167,1.4,0.0,-0.4,-0.6,-0.233,4.0,7.0,10.0,0.333,1.0,1.0,1.6,1.2,1.1,1.133,1.133,-0.667,-0.6,0.1,0.0,1.0,4.0,13.0,0.667,0.19999999999999996,-0.7,-0.233,3.0,3.0,-3.0
721046,2022-04-11,Rayo Vallecano,728,Valencia,532,1,1,2021,1,1.0,1.333,0.6,1.4,0.5,1.6,1.069,1.241,-0.333,-0.8,-1.1,-0.172,2.0,2.0,3.0,0.333,0.0,1.0,0.2,1.0,1.1,1.4,1.433,0.333,0.8,-0.1,-0.033,5.0,11.0,13.0,-0.666,-1.6,-1.0,-0.13899999999999998,-3.0,-9.0,-10.0
721055,2022-04-15,Real Sociedad,548,Real Betis,543,0,0,2021,1,1.0,0.333,1.0,1.0,1.0,0.9,1.032,0.968,0.667,0.0,0.1,0.064,7.0,10.0,20.0,2.0,0.667,1.6,1.0,1.9,1.3,1.806,1.194,1.333,0.6,0.6,0.612,7.0,10.0,19.0,-0.6659999999999999,-0.6,-0.5,-0.548,0.0,0.0,1.0
721058,2022-04-16,Elche,797,Mallorca,798,3,0,2021,2,0.667,1.667,0.8,1.4,1.1,1.6,1.032,1.419,-1.0,-0.6,-0.5,-0.387,0.0,3.0,10.0,0.333,0.667,0.8,1.8,1.0,1.7,0.871,1.613,-0.334,-1.0,-0.7,-0.742,3.0,3.0,9.0,-0.6659999999999999,0.4,0.19999999999999996,0.355,-3.0,0.0,1.0
721049,2022-04-16,Alaves,542,Rayo Vallecano,728,1,0,2021,2,1.0,2.667,0.6,1.8,0.8,1.9,0.774,1.71,-1.667,-1.2,-1.1,-0.936,0.0,1.0,5.0,1.0,1.333,0.8,1.4,0.5,1.6,1.067,1.233,-0.333,-0.6,-1.1,-0.166,2.0,3.0,3.0,-1.334,-0.6,0.0,-0.77,-2.0,-2.0,2.0
721057,2022-04-16,Valencia,532,Osasuna,727,1,2,2021,0,0.667,0.333,1.0,0.4,1.0,1.1,1.387,1.419,0.334,0.6,-0.1,-0.032,5.0,9.0,13.0,1.667,1.667,1.2,1.8,1.1,1.3,1.0,1.29,0.0,-0.6,-0.2,-0.29,6.0,9.0,16.0,0.334,1.2,0.1,0.258,-1.0,0.0,-3.0
721053,2022-04-16,Getafe,546,Villarreal,533,1,2,2021,0,0.667,1.0,0.4,1.0,1.1,1.2,0.903,1.129,-0.333,-0.6,-0.1,-0.226,4.0,5.0,11.0,0.333,1.333,0.4,1.0,1.6,0.7,1.581,0.968,-1.0,-0.6,0.9,0.613,1.0,4.0,17.0,0.667,0.0,-1.0,-0.839,3.0,1.0,-6.0
721054,2022-04-17,Granada CF,715,Levante,539,1,4,2021,0,2.333,2.667,1.6,2.4,0.9,2.1,1.129,1.677,-0.334,-0.8,-1.2,-0.548,4.0,4.0,5.0,1.667,2.0,1.4,2.0,1.4,1.8,1.129,1.968,-0.333,-0.6,-0.4,-0.839,3.0,4.0,11.0,-0.0010000000000000009,-0.20000000000000007,-0.7999999999999999,0.2909999999999999,1.0,0.0,-6.0
721051,2022-04-17,Atletico Madrid,530,Espanyol,540,2,1,2021,2,1.667,0.667,2.0,0.8,2.1,1.2,1.839,1.226,1.0,1.2,0.9,0.613,6.0,12.0,21.0,0.667,0.333,1.0,0.4,1.1,1.6,1.161,1.355,0.334,0.6,-0.5,-0.194,6.0,10.0,12.0,0.6659999999999999,0.6,1.4,0.8069999999999999,0.0,2.0,9.0
